"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
1,31.92,1,1,0,0
1,10.42,1,0,0,0
0,0,0,1,1,9.59
1,10.71,1,1,2,22.52
0,0,1,0,0,0
0,0,0,0,1,21.82
0,0,0,0,0,0
0,0,0,1,1,17.98
0,0,0,0,4,80.92
0,0,1,1,3,42.84
0,0,0,1,0,0
0,0,1,0,1,24.34
0,0,1,1,2,41.88
0,0,0,1,1,14.4
0,0,1,0,3,38.88
0,0,1,0,0,0
0,0,0,0,3,59.31
1,38.25,1,1,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,0,2,33.16
1,11.83,0,1,1,13.3
0,0,0,1,1,7.1
0,0,1,1,1,16.82
0,0,1,1,1,13.42
0,0,0,1,2,32.28
0,0,1,1,1,18.58
0,0,0,1,4,103.04
0,0,1,1,2,33.36
0,0,0,1,2,37
0,0,1,1,2,16.3
0,0,0,1,2,42.3
1,28.12,1,0,1,21.98
0,0,0,1,4,103.96
0,0,0,0,2,31.38
0,0,1,0,2,39.92
0,0,1,0,0,0
0,0,1,0,2,27.36
0,0,0,1,3,49.17
1,27.59,0,0,2,58.08
0,0,0,0,1,12.82
0,0,0,1,1,15.64
0,0,0,1,0,0
0,0,0,1,2,36.2
0,0,1,1,0,0
0,0,1,1,2,58.32
0,0,1,0,1,14.8
0,0,1,1,1,18.44
0,0,0,1,1,21.58
0,0,1,1,1,16.18
0,0,1,0,2,30.6
0,0,1,0,0,0
0,0,0,0,2,60.16
0,0,1,1,4,102.52
0,0,1,0,2,39.48
0,0,1,1,2,37.26
0,0,1,0,1,28.3
1,36.82,1,1,1,28.71
0,0,1,1,1,15.35
0,0,1,0,2,40.84
1,33.94,1,0,2,52.78
0,0,0,0,3,36.18
1,32.41,1,1,1,22.94
1,22.13,0,1,2,45.4
0,0,0,0,0,0
0,0,0,1,2,36.76
0,0,1,0,1,23.7
1,8.46,0,0,0,0
0,0,1,0,2,56.02
0,0,1,1,0,0
0,0,0,1,2,49.78
1,9.36,0,1,1,11.4
0,0,0,1,1,11.37
0,0,1,1,3,66.48
1,19.27,0,1,3,60.27
1,20.78,1,0,1,18.72
0,0,1,0,4,70.44
0,0,1,1,1,19.81
0,0,1,1,0,0
0,0,0,1,2,34.1
0,0,1,1,0,0
0,0,1,1,2,40.18
0,0,0,1,2,50.6
1,23.63,0,1,0,0
0,0,1,1,2,37.78
0,0,0,0,2,46.32
0,0,1,0,2,28.28
0,0,1,0,0,0
0,0,1,1,1,34.65
0,0,1,0,1,16.63
1,10.77,1,0,1,6.93
0,0,1,1,0,0
0,0,0,0,1,23.25
0,0,0,0,1,22.59
0,0,1,0,2,52.24
0,0,1,0,3,63.78
0,0,0,0,0,0
1,18.34,0,0,1,19.29
0,0,0,1,1,16.84
0,0,1,1,1,0.92
1,24.97,0,0,1,26.66
0,0,0,0,2,24.36
1,26.1,0,0,2,59.46
0,0,1,1,1,21.23
0,0,1,0,1,21.41
0,0,1,1,1,29.11
0,0,0,1,2,42.72
0,0,1,1,1,24.67
0,0,1,0,2,28.3
0,0,1,0,1,16.15
0,0,1,0,2,48.5
1,18.74,1,1,1,18.75
0,0,1,0,1,23.91
0,0,0,0,3,63.57
0,0,0,1,3,50.1
0,0,1,1,0,0
0,0,1,1,3,65.64
0,0,0,0,2,29.7
1,28.95,1,0,2,40.42
1,22.32,0,0,1,13.65
0,0,1,0,3,46.98
1,24.68,1,0,3,51.69
0,0,0,0,1,18.05
1,30.34,1,0,2,45.92
0,0,0,1,1,18.32
0,0,0,1,2,38.94
0,0,0,1,0,0
0,0,1,1,1,20.14
0,0,1,0,2,7.52
1,16.14,1,0,2,27.02
1,38.32,1,0,1,30.73
1,20.07,1,1,1,12.03
1,31.97,1,1,2,49.38
1,13.13,1,1,1,13.52
0,0,0,0,3,63.54
0,0,0,1,2,24.18
0,0,0,0,2,61.82
1,18.98,1,0,1,16.09
0,0,1,1,1,17.95
1,37.98,1,1,1,28.48
0,0,1,0,1,8.03
1,24.61,0,0,2,44.08
0,0,1,0,1,28.92
0,0,1,0,2,52.72
0,0,0,0,2,34.84
0,0,1,1,1,18.09
0,0,0,0,2,40.3
0,0,0,0,2,27.58
0,0,0,0,3,64.98
0,0,1,0,2,58.64
1,17.68,1,1,0,0
0,0,0,0,1,20.84
0,0,1,1,1,21.83
0,0,0,0,3,43.71
0,0,1,1,2,54.2
1,27.55,0,0,1,27.78
1,24.72,1,0,2,38.04
0,0,1,1,1,22.13
0,0,1,1,1,14.62
0,0,0,0,2,49.56
0,0,1,1,0,0
0,0,1,0,0,0
0,0,0,0,2,49.54
0,0,0,0,1,16.81
0,0,0,1,3,81.45
0,0,0,1,2,37.5
1,28.19,1,1,1,21.18
0,0,1,0,1,24.72
1,30.58,0,0,1,26.68
1,23.89,1,1,0,0
0,0,1,1,1,13.34
1,25.1,1,0,1,21.52
1,12.17,0,1,2,28.86
0,0,0,0,3,39.54
0,0,1,1,1,18.49
0,0,1,0,1,16.5
1,16.31,0,1,2,20.5
0,0,0,1,0,0
0,0,0,0,1,9.66
0,0,1,1,2,46.4
0,0,0,0,1,22.59
1,31.97,1,1,1,32.02
0,0,1,1,0,0
0,0,1,1,2,50.7
0,0,1,1,2,61.86
0,0,1,0,0,0
0,0,0,1,2,48.62
0,0,1,1,0,0
0,0,0,1,1,22.15
1,13.3,0,1,2,29.12
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,2,21.86
0,0,1,0,1,20.12
0,0,1,1,1,22.9
1,29.65,0,0,0,0
1,20.85,1,1,2,28.8
0,0,1,0,1,10.37
1,39.86,1,1,0,0
1,6.08,0,0,0,0
1,25.56,0,1,2,46.06
0,0,1,0,0,0
0,0,0,0,2,53.16
0,0,0,1,3,61.95
0,0,1,1,1,10.36
0,0,1,1,2,45.36
0,0,0,1,1,13.24
0,0,0,0,0,0
0,0,1,1,2,21.98
0,0,1,1,0,0
1,26.13,0,0,1,21.67
0,0,0,0,1,24.3
1,19.44,0,1,2,47.14
0,0,0,1,0,0
1,12.51,1,0,2,24.86
0,0,1,0,1,12.9
0,0,1,1,0,0
0,0,0,1,2,54.56
0,0,1,0,2,27.76
0,0,1,1,1,15.86
0,0,1,1,2,42.16
0,0,0,1,1,20.26
0,0,1,1,1,19.41
0,0,0,0,2,26.84
0,0,1,1,0,0
0,0,1,1,3,51.3
0,0,1,1,1,22.59
0,0,0,0,1,19.6
1,40.61,1,1,0,0
0,0,0,0,3,86.94
0,0,1,0,3,65.04
1,27.09,1,1,4,103.64
0,0,0,1,0,0
0,0,1,1,4,117.2
0,0,0,1,0,0
0,0,1,0,2,56.6
0,0,0,1,2,34.92
1,24.53,1,0,2,42.84
0,0,1,0,0,0
1,23.58,1,1,1,19.82
0,0,0,1,3,53.49
0,0,1,0,1,10.97
0,0,1,1,2,34.48
0,0,1,0,1,20.06
1,14.36,1,1,4,56.24
0,0,0,0,4,68.84
0,0,0,1,1,21.02
0,0,1,0,2,45.92
0,0,0,0,1,31.26
0,0,0,0,1,26.09
0,0,1,1,1,14.83
0,0,0,0,1,28.14
1,19.09,1,0,1,13.08
1,12.67,1,0,3,45.33
0,0,0,0,4,68.96
0,0,0,0,3,63.96
0,0,1,0,1,19.94
0,0,1,0,0,0
0,0,1,1,2,63.4
0,0,1,1,2,28.54
1,19.64,0,1,1,22.8
1,19.63,1,1,2,37
1,23.57,1,1,0,0
0,0,0,1,1,16.35
1,25.41,1,0,3,67.14
0,0,0,0,0,0
0,0,1,1,1,18.3
0,0,1,1,0,0
1,33.84,1,1,1,24.93
0,0,1,1,1,14.88
1,25.29,0,0,1,24.32
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,1,28.15
0,0,1,1,2,51.06
0,0,0,0,2,61.48
0,0,0,1,2,50.5
1,35,1,1,0,0
0,0,0,1,4,60.44
0,0,0,1,2,40.1
1,25.9,1,1,0,0
0,0,0,0,2,58.98
0,0,0,1,1,17.35
0,0,1,1,2,47.26
1,27.04,1,0,1,20.86
1,19.01,0,0,1,23.91
0,0,1,0,1,16.17
0,0,0,0,4,100.6
0,0,0,0,2,40.78
0,0,0,0,1,14.07
0,0,1,1,1,23.87
0,0,0,1,1,12.21
0,0,1,0,1,21.99
0,0,1,0,2,47.42
1,22.8,1,1,0,0
0,0,0,0,2,32.92
0,0,0,0,0,0
1,16.74,1,1,1,12.01
0,0,1,0,3,65.61
0,0,0,1,2,48.48
1,27.79,0,1,2,59.8
0,0,1,1,3,26.73
0,0,1,1,1,10.78
1,29.76,1,1,3,65.7
0,0,1,1,2,45.26
1,27.43,1,0,2,53.38
0,0,1,1,0,0
0,0,0,0,3,56.43
0,0,0,1,1,24.03
0,0,0,0,0,0
0,0,1,0,3,62.88
0,0,0,1,1,24.93
1,24.03,1,0,1,20.45
0,0,0,1,0,0
0,0,1,1,2,34.34
0,0,0,0,3,30.72
0,0,0,1,1,18.05
0,0,1,0,0,0
1,45.33,1,1,3,95.13
0,0,1,0,0,0
0,0,0,1,2,43.46
0,0,0,0,2,37.78
0,0,1,1,1,21.61
0,0,1,1,1,11.98
0,0,1,0,0,0
1,9.92,0,0,0,0
1,16.22,1,1,1,18.52
0,0,1,1,2,32.44
0,0,1,1,1,11.48
0,0,1,1,3,33.18
0,0,0,1,1,29.51
1,10.73,0,0,1,19.71
1,26.08,1,0,1,17.59
0,0,1,1,0,0
0,0,0,1,2,37.64
0,0,0,1,1,29.39
1,27.38,1,0,1,21.84
1,23.54,1,1,1,22.95
0,0,0,0,2,33.66
1,37.38,1,1,3,63.3
0,0,0,0,4,81.4
0,0,0,1,2,39.58
0,0,1,0,2,38.18
0,0,1,0,1,18.88
0,0,1,1,1,11.92
1,22.44,1,1,1,20.77
0,0,0,0,3,74.7
0,0,1,1,2,37.28
0,0,0,0,0,0
0,0,1,1,1,13.26
0,0,0,1,3,63.09
0,0,0,0,1,18.8
0,0,1,0,2,37.82
0,0,1,0,0,0
1,17.06,0,1,2,46.04
0,0,1,1,1,18.7
1,3.78,0,1,1,9.27
0,0,0,0,2,64.64
0,0,1,0,3,60.66
0,0,1,1,1,16.97
0,0,0,0,2,57.4
0,0,1,0,2,59.94
0,0,0,0,1,22.06
1,26.73,1,1,0,0
1,31.86,1,1,0,0
0,0,0,0,4,76.04
0,0,1,0,2,56.88
0,0,1,0,1,19.11
0,0,1,1,1,24.97
0,0,0,1,1,21.47
1,38.28,1,1,0,0
0,0,1,0,3,52.05
0,0,0,1,1,19.51
1,9.84,1,1,0,0
0,0,1,0,1,18.95
0,0,1,1,4,86.16
0,0,1,1,2,34.52
1,36.37,1,1,2,55.16
1,28.98,0,0,1,23.27
0,0,1,0,2,18.86
0,0,0,1,2,62
0,0,1,1,1,21.22
0,0,1,0,0,0
0,0,1,1,2,31.24
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,1,33.31
1,26.51,1,0,2,42.54
0,0,1,0,1,8.66
0,0,1,0,1,17.97
0,0,1,0,1,19.39
1,17.53,0,1,2,25.6
0,0,0,0,0,0
0,0,0,0,1,20.23
0,0,0,0,1,17.72
0,0,1,0,1,20.19
1,16.27,0,0,3,57.81
1,29.57,0,1,3,79.98
0,0,1,1,1,19.37
1,26.66,1,0,2,34.84
1,20.01,1,0,2,35.72
0,0,0,0,3,50.61
1,16.75,1,1,2,27.94
0,0,1,1,1,13.74
0,0,0,0,1,22.64
1,17.36,1,0,1,15.14
0,0,0,1,2,48.08
0,0,1,1,0,0
1,20.1,1,1,0,0
0,0,1,1,3,62.22
1,24.1,0,0,3,59.28
0,0,1,0,2,32.6
1,14.95,1,0,1,15.8
0,0,1,1,1,19.34
1,36.13,1,0,1,23.6
0,0,0,1,0,0
0,0,1,1,4,104.56
0,0,1,0,2,43.86
0,0,1,0,2,34.92
1,21.8,1,1,5,84.3
0,0,0,0,1,31.55
0,0,1,1,1,26.5
0,0,0,0,1,17.02
0,0,1,0,1,14.78
0,0,1,1,0,0
0,0,1,1,2,51.92
1,24.3,0,0,2,42.16
0,0,0,0,3,43.32
0,0,0,0,4,97.16
0,0,0,1,3,59.49
0,0,1,0,2,20.46
0,0,1,1,0,0
0,0,0,0,1,15.67
0,0,0,0,2,39.74
0,0,1,0,1,29.09
1,3.39,0,1,3,22.14
1,11.24,0,1,1,6.63
0,0,0,1,2,32.32
0,0,0,0,1,33.6
1,10.91,0,1,1,18.08
0,0,0,1,1,25.79
0,0,0,1,4,47.84
0,0,0,0,1,10.32
0,0,1,0,2,12.94
0,0,1,0,0,0
0,0,0,0,1,23.36
0,0,0,1,3,35.82
1,22.3,1,1,2,29.9
0,0,0,0,1,27.51
0,0,0,0,0,0
0,0,0,0,2,18.7
0,0,0,1,1,18.26
0,0,0,1,4,65.28
0,0,0,1,2,22.6
0,0,0,1,1,24.87
0,0,1,0,1,19.86
1,41.61,0,0,2,57.7
0,0,0,1,1,25.77
0,0,0,0,0,0
1,22.4,1,1,2,39.56
1,14,1,0,2,34.32
0,0,1,1,2,46.22
0,0,0,0,0,0
1,24.23,0,1,0,0
0,0,0,0,2,40.9
0,0,1,1,1,12.31
0,0,0,0,2,43.2
0,0,1,1,3,57.06
0,0,0,1,1,11.45
0,0,0,0,3,37.98
0,0,1,0,3,86.37
0,0,1,0,1,17.91
1,26.9,0,0,0,0
1,25.86,1,0,1,18.38
0,0,0,0,1,15.32
1,30.1,1,0,1,26.59
0,0,0,0,1,18.97
1,26.26,1,0,2,30.8
0,0,0,1,0,0
0,0,0,0,1,28.63
0,0,0,1,2,27.78
1,1.8,1,1,0,0
0,0,1,1,2,48.2
0,0,0,0,2,42.98
0,0,0,0,1,26.76
0,0,0,0,1,21.42
0,0,0,1,3,79.89
0,0,1,1,0,0
0,0,1,1,1,0.11
0,0,1,0,1,18.72
0,0,1,1,1,17.84
0,0,0,0,1,28.73
1,9.76,0,0,2,23.08
0,0,0,1,2,31.58
0,0,1,1,0,0
0,0,1,1,2,56.38
0,0,0,1,2,38.78
0,0,1,0,3,86.1
0,0,1,1,2,20.38
0,0,0,1,1,28.74
0,0,1,1,1,20.88
0,0,0,1,3,32.07
1,12.07,0,0,1,12.68
1,33.09,1,1,1,26.13
0,0,0,0,2,40.58
0,0,1,0,1,8.9
1,24.25,1,1,3,46.53
1,15.81,0,1,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,0,1,2,41.18
0,0,0,0,4,92.04
0,0,1,1,2,48.26
0,0,0,1,0,0
1,20.97,0,0,2,40.96
0,0,0,0,3,63.21
0,0,1,0,0,0
0,0,1,1,3,49.08
1,3.6,1,1,3,21.96
0,0,1,1,2,10.22
0,0,0,1,0,0
0,0,0,0,5,112.85
0,0,1,0,3,46.5
0,0,0,1,1,28.48
0,0,0,1,1,18.14
1,42.87,1,1,0,0
0,0,0,0,2,37.68
0,0,0,0,1,21.13
1,37.63,1,1,0,0
0,0,1,0,1,12.34
0,0,0,0,1,25.39
0,0,1,1,2,35.06
0,0,1,1,0,0
0,0,1,1,1,14.09
0,0,1,0,0,0
0,0,0,0,1,30.15
0,0,0,0,1,15.05
0,0,1,1,1,15.78
0,0,0,0,3,59.37
0,0,0,1,1,29.51
0,0,1,0,3,65.91
0,0,1,0,3,21.66
0,0,0,1,1,23.09
1,32.76,0,1,1,30.34
0,0,0,1,1,18.56
1,22.37,1,1,2,41.32
0,0,1,1,2,17.68
0,0,1,1,2,59.74
0,0,1,0,1,18.48
0,0,0,1,0,0
0,0,0,1,2,18.36
1,14.85,0,0,1,16.86
0,0,1,1,1,8.88
0,0,0,0,2,37.42
0,0,0,1,2,33.52
0,0,1,1,2,31.4
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,2,62.2
0,0,1,1,4,86.56
0,0,1,1,0,0
0,0,1,0,1,14.44
0,0,0,1,1,5.69
1,25.49,1,1,0,0
0,0,1,1,0,0
0,0,1,1,2,30.2
0,0,1,1,0,0
0,0,0,0,1,23.69
0,0,1,0,1,20.09
0,0,0,0,2,57.08
0,0,0,0,0,0
1,16.04,1,1,1,14.82
1,17.11,0,0,1,19.4
0,0,0,0,2,33.18
0,0,0,0,2,26.44
1,8.11,0,0,2,30.96
0,0,1,0,0,0
0,0,1,0,1,22.31
0,0,1,0,0,0
1,16.41,1,1,1,6.67
0,0,0,1,2,46.86
0,0,1,1,1,17.27
0,0,0,1,0,0
0,0,1,0,3,35.82
0,0,1,0,2,51.36
0,0,0,0,0,0
0,0,1,1,2,39.78
1,11.66,1,0,1,16.52
1,16.38,0,1,1,25.57
0,0,0,1,1,16.31
0,0,1,1,0,0
0,0,1,1,1,11.97
1,32.74,1,0,1,22.4
1,13.31,0,1,0,0
0,0,0,1,3,69.36
0,0,1,1,0,0
1,23.56,0,1,4,99.96
0,0,0,0,2,45.42
0,0,1,0,1,13.01
1,15.59,0,1,1,17.5
0,0,1,1,1,33.88
0,0,1,1,1,19.97
0,0,0,1,2,30.78
0,0,0,1,2,51.04
0,0,1,1,4,48.28
0,0,1,0,1,24.5
0,0,1,1,1,23.53
1,7.97,0,1,0,0
0,0,0,0,3,34.71
0,0,1,0,1,28.8
0,0,0,1,0,0
0,0,1,0,0,0
0,0,0,0,1,10.36
0,0,1,0,3,63.03
0,0,0,0,1,24.6
0,0,0,1,0,0
0,0,1,1,2,37.04
0,0,1,1,2,59.94
0,0,1,1,1,15.74
0,0,1,1,2,41.26
0,0,1,0,2,36.24
0,0,1,0,2,41.48
1,19.91,0,0,1,23.16
0,0,1,0,4,63.08
0,0,0,1,2,37.48
0,0,0,0,1,12.27
0,0,0,1,2,61.38
1,28.1,0,1,2,43.42
0,0,1,1,1,13.59
0,0,0,1,1,11.5
1,15.41,0,1,1,15.52
0,0,1,0,0,0
0,0,1,0,1,24.16
0,0,0,0,1,14.24
0,0,0,1,2,22.68
1,22.01,1,1,4,48.68
0,0,1,0,0,0
0,0,0,1,0,0
1,17.4,1,1,1,14.61
0,0,0,0,4,71.76
0,0,0,0,1,6.98
0,0,1,1,1,7.65
1,26.64,1,1,2,44.32
0,0,1,1,2,29.9
0,0,1,1,1,14.26
0,0,1,1,0,0
1,15.96,0,0,3,54.36
0,0,1,1,1,21.94
0,0,1,1,0,0
0,0,1,1,3,85.62
0,0,1,1,1,22.17
0,0,0,1,1,17.01
0,0,0,0,1,24.56
1,11.49,0,0,1,24.69
0,0,0,0,1,24.75
0,0,0,0,1,17.7
0,0,0,0,1,19.43
0,0,1,0,5,77.6
0,0,0,0,0,0
1,12.88,0,0,0,0
0,0,0,0,3,70.56
0,0,0,1,0,0
0,0,1,1,1,26.46
1,14.39,1,0,0,0
0,0,1,0,1,28.62
1,5.97,0,1,1,7.63
0,0,0,1,1,15.58
0,0,0,0,2,43.74
0,0,0,1,3,61.29
0,0,1,1,2,40.9
0,0,1,1,2,19.04
0,0,1,0,2,61.76
1,15.57,1,1,1,9.93
0,0,1,0,3,61.98
0,0,0,0,3,56.76
0,0,0,0,1,19.33
0,0,1,0,1,22.31
0,0,0,1,0,0
0,0,1,0,3,67.89
0,0,1,0,2,64.08
1,22.59,0,0,1,25.57
0,0,0,0,3,74.28
0,0,0,1,0,0
1,23.27,0,1,2,49.84
0,0,1,0,1,7.59
0,0,1,1,3,69.87
0,0,1,0,3,65.37
0,0,0,1,2,51.76
0,0,1,1,0,0
0,0,0,1,1,24.74
0,0,1,1,3,26.97
0,0,0,1,3,65.31
0,0,1,0,0,0
0,0,0,1,0,0
1,28.18,1,0,3,74.46
0,0,0,0,0,0
0,0,0,0,1,11
0,0,0,0,0,0
0,0,1,0,2,54.44
0,0,0,1,1,26.68
0,0,0,0,0,0
0,0,1,1,0,0
0,0,1,1,0,0
0,0,1,1,2,43.36
1,25.41,1,1,0,0
0,0,1,1,0,0
1,26.31,1,1,1,24.89
1,24.16,0,1,3,58.17
0,0,1,0,1,10.16
0,0,0,1,1,18.26
1,28.68,1,0,1,24.56
0,0,0,0,3,31.5
0,0,0,1,1,22.4
0,0,1,1,2,62.8
1,28.41,1,1,0,0
1,23.48,0,0,1,27.45
0,0,1,0,1,15.97
0,0,0,1,2,49.42
0,0,0,0,3,62.79
0,0,1,0,2,45.9
0,0,1,1,0,0
0,0,0,0,1,25.85
0,0,0,0,1,21.71
0,0,1,1,1,21.78
1,28.51,1,1,2,35.54
0,0,0,1,2,49.18
0,0,0,1,1,33.16
0,0,0,0,0,0
0,0,0,1,2,47.8
0,0,0,1,0,0
0,0,0,0,0,0
1,21.32,1,1,1,15.79
0,0,1,1,1,24.9
0,0,0,1,1,17.37
0,0,0,0,2,27.02
0,0,0,1,2,34.9
0,0,0,1,1,8.85
0,0,0,0,0,0
0,0,1,0,1,13.17
1,26.7,0,1,3,84.81
0,0,1,1,3,57.87
0,0,1,0,2,15.4
0,0,0,0,2,28.24
1,26.65,0,0,0,0
0,0,0,1,2,25.16
1,48.13,1,1,2,62.78
1,33.61,1,0,1,25.26
1,38.55,1,0,2,46.96
1,26.65,1,0,1,18.03
0,0,1,0,1,20.15
1,33.15,1,0,0,0
0,0,0,0,2,37.66
1,27.42,0,1,4,93.88
0,0,1,1,3,49.29
0,0,1,0,0,0
1,41.61,1,0,1,32.35
0,0,0,1,2,25.3
0,0,1,1,2,44.2
0,0,1,1,2,48.52
0,0,0,0,2,41.82
0,0,1,0,2,12.18
0,0,0,1,0,0
0,0,1,1,3,60.12
0,0,1,1,1,18.48
0,0,0,0,3,57.57
0,0,1,0,0,0
1,24.91,1,1,4,75.48
0,0,0,1,2,54.7
0,0,1,1,4,99.04
0,0,1,1,0,0
0,0,1,1,1,30.2
0,0,1,0,4,64.6
0,0,0,0,1,27.17
0,0,0,0,1,33.44
0,0,0,0,2,35.72
1,19.12,1,0,1,15.16
1,30.04,1,1,3,56.07
0,0,1,1,3,85.83
0,0,0,1,1,29.89
0,0,0,1,2,37.5
1,26.48,1,1,4,64.32
0,0,1,0,1,5.83
0,0,1,1,2,36.46
0,0,1,0,1,10.44
0,0,0,0,3,104.19
0,0,0,1,2,40.78
0,0,1,1,0,0
0,0,0,1,0,0
0,0,1,1,3,38.07
0,0,1,1,4,92.16
0,0,0,1,2,41.32
0,0,1,1,3,56.22
1,30.9,0,1,1,31.68
0,0,1,0,0,0
1,23.2,1,0,0,0
0,0,1,1,1,30.28
1,30.66,1,1,0,0
1,28.07,0,1,2,64.96
0,0,0,0,1,26.46
1,17.18,1,1,1,13.23
0,0,1,1,2,49.84
1,31.31,1,0,1,21.53
0,0,1,1,1,25.25
1,24.49,0,0,1,21.79
0,0,1,0,2,41.24
0,0,0,1,0,0
0,0,1,0,3,56.46
0,0,0,1,1,24.06
0,0,0,0,1,20.3
0,0,0,0,1,10.39
0,0,0,0,1,17.8
0,0,0,0,1,12.15
0,0,1,1,1,35.5
1,24.13,1,0,1,16.59
1,28.27,1,1,1,22.39
1,0.11,0,0,0,0
0,0,1,0,1,14.92
0,0,0,0,2,49.44
0,0,0,1,0,0
1,24.55,1,1,2,37.42
1,13.4,1,0,2,30.22
0,0,1,1,1,4.49
0,0,0,1,1,13
1,27.63,1,0,3,66.51
0,0,0,0,1,20.79
0,0,0,1,0,0
0,0,1,1,1,17.73
0,0,0,0,4,92.24
0,0,0,0,2,16.12
0,0,0,1,2,59.76
0,0,0,1,2,35.66
0,0,0,1,1,12.53
1,30.48,1,1,1,22.76
0,0,0,0,1,23.14
0,0,0,1,2,49.52
0,0,1,0,0,0
0,0,0,1,2,25.8
0,0,0,0,1,18.02
0,0,1,1,1,22.94
0,0,1,1,0,0
0,0,0,1,2,48.34
0,0,0,1,0,0
0,0,1,0,1,20.73
0,0,0,0,1,20.15
0,0,1,1,1,19.78
0,0,1,1,2,8.7
0,0,1,1,4,76.24
0,0,1,0,3,61.74
0,0,1,1,2,62.02
0,0,1,1,4,62.12
0,0,0,1,2,43.18
0,0,1,0,1,12.9
1,22.88,1,0,1,16.07
0,0,0,0,0,0
0,0,1,1,2,38.82
0,0,0,1,1,24.29
0,0,0,0,4,45.72
0,0,1,0,2,64.64
0,0,1,1,0,0
0,0,1,1,3,67.29
1,22.09,0,0,1,22.25
0,0,1,0,2,40.58
1,31.37,1,1,0,0
1,41.05,1,1,1,28.64
0,0,1,1,1,11.36
0,0,0,0,1,20.04
1,50.35,1,1,3,91.23
0,0,1,0,2,42.06
0,0,1,1,2,73.82
1,20.8,0,1,3,60.06
1,35.38,1,0,2,52.12
0,0,1,1,0,0
0,0,0,0,1,17.85
0,0,0,0,0,0
0,0,0,0,2,37.62
0,0,0,0,2,57.24
0,0,0,1,2,31.08
1,24.99,1,1,2,39.38
0,0,1,0,2,44.64
1,27.65,0,0,2,46.38
0,0,0,1,1,18.07
1,36.65,1,0,2,47.08
0,0,0,0,2,45.92
0,0,1,0,1,24.54
1,10.13,0,1,3,54.69
1,24.63,1,0,0,0
0,0,0,0,1,29.13
0,0,0,0,1,19.78
0,0,1,0,2,34.14
0,0,0,1,0,0
0,0,1,1,1,18.44
0,0,1,0,3,38.19
1,28.36,1,0,0,0
0,0,0,0,1,16.93
0,0,1,1,0,0
0,0,1,1,2,3.74
1,31.43,1,1,3,60.78
0,0,1,0,0,0
0,0,1,1,1,26.75
0,0,1,1,2,54.62
0,0,1,0,3,76.26
0,0,1,0,1,18.78
0,0,0,1,2,22.7
0,0,1,0,1,27.56
0,0,0,1,0,0
0,0,0,1,0,0
1,29.36,0,0,1,26.52
0,0,0,0,0,0
0,0,1,1,0,0
0,0,1,0,1,24.7
0,0,1,1,0,0
0,0,0,0,0,0
1,10.03,1,0,2,22.9
0,0,0,0,3,55.35
0,0,0,1,0,0
0,0,1,0,0,0
0,0,1,1,4,45.28
1,33.55,1,1,2,44.24
0,0,1,1,1,9.35
0,0,0,0,1,25.67
0,0,0,0,1,27.77
1,30.37,0,1,0,0
0,0,1,0,1,11.02
0,0,0,0,1,18.79
0,0,1,0,0,0
0,0,0,1,1,6.57
0,0,0,1,1,15.04
0,0,0,0,1,18.16
0,0,1,0,0,0
0,0,1,0,3,73.38
0,0,1,1,3,50.88
0,0,0,0,2,52
1,22.48,0,0,2,38.9
1,32.05,0,0,1,30.15
1,53.56,1,1,1,31.41
0,0,1,1,0,0
1,15.56,0,0,2,37.88
0,0,1,1,1,23.36
0,0,1,0,0,0
0,0,1,1,1,14.8
0,0,0,0,2,52.34
1,24.65,0,1,0,0
0,0,0,0,2,26.04
1,41.55,1,1,1,25.48
0,0,1,1,1,12.29
1,26.3,1,1,0,0
1,39.16,1,1,2,50.5
0,0,1,1,1,23.51
0,0,1,0,2,32.52
0,0,0,1,3,27.06
0,0,0,0,1,28.08
1,13.77,0,0,2,26.4
1,17.36,0,0,1,8.89
0,0,1,1,0,0
0,0,1,1,1,27.6
1,18.62,0,1,4,52.44
0,0,0,0,0,0
0,0,0,1,1,24.83
0,0,1,0,0,0
0,0,1,0,2,61.82
0,0,1,0,2,43.14
0,0,0,0,1,25.23
1,6.76,1,1,4,24.08
0,0,0,0,2,66.96
0,0,0,0,2,56.7
0,0,1,0,2,42.58
0,0,0,1,0,0
0,0,1,0,2,46.38
0,0,0,0,2,46.08
1,24.72,0,1,2,41.52
1,5.34,1,0,1,3.18
0,0,0,0,0,0
1,24.78,0,0,2,36.5
1,7.95,0,0,3,35.55
0,0,1,0,3,90.54
0,0,1,0,0,0
0,0,1,0,3,68.76
0,0,1,1,2,56.9
0,0,0,1,0,0
0,0,1,1,1,30.04
0,0,1,0,3,87.42
0,0,1,1,0,0
1,19.11,0,0,3,56.58
0,0,0,0,1,18.21
0,0,0,1,0,0
0,0,0,0,4,59.32
1,8.6,0,0,1,17.47
1,29.21,0,1,1,30.56
0,0,1,0,2,39.62
1,25.07,0,1,3,70.56
0,0,0,0,1,12.49
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,2,24.9
